Scan,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,Serial,Target
hansells 777027 b,0.3541211,0.3558933,0.3553319,0.3568731,0.3563091,0.3546482,0.3571742,0.3593605,0.3597149,0.3601626,0.3625251,0.3663225,0.369158,0.3714924,0.3758007,0.3787417,0.382445,0.3844864,0.3861565,0.3869551,0.3883526,0.3892302,0.3881061,0.3890743,0.3884286,0.3872926,0.3869078,0.384601,0.3848991,0.3828781,0.3820141,0.3811178,0.3789606,0.3770599,0.3758274,0.3745922,0.3737264,0.3727469,0.371844,0.3701654,0.3689455,0.3681374,0.3676537,0.3676169,0.3668879,0.3673439,0.3654628,0.3658836,0.3660807,0.3664827,0.3657882,0.3656084,0.3665662,0.3674215,0.3667472,0.3684927,0.3683049,0.36982,0.3737515,0.3779002,0.3858253,0.392991,0.4045049,0.4108314,0.4170261,0.4236735,0.4297168,0.4361933,0.440699,0.4456317,0.4515962,0.457577,0.4630027,0.4672103,0.4645816,0.4607265,0.4590666,0.4570855,0.4547133,0.4519826,0.4503402,0.4472158,0.4442464,0.4423006,0.4388259,0.4356848,0.4339094,0.4309975,0.4307006,0.4286232,0.4277517,0.4269898,0.4254989,0.4249931,0.4236282,0.4233382,0.422734,0.4212461,0.422114,0.4214682,0.4228332,0.4228393,0.4242908,0.4268591,0.4282475,0.4311702,0.4344144,0.4381767,0.4443686,0.4512921,0.457784,0.4655773,0.4748063,0.4845047,0.4944004,0.50562,0.5171338,0.5290636,0.5416093,0.5535964,0.5699902,0.5796722,0.5907762,0.6026715,0.6170734,0.6364839,0.6619486,0.69612,0.739516,0.7966959,0.8679858,0.9803289,1.078436,1.178303,1.285565,1.386163,1.496723,1.594689,1.68375,1.778728,1.859255,1.940347,2.017948,2.048035,2.095526,2.130882,2.154917,2.192364,2.222435,2.221075,2.278906,2.275365,2.263271,2.242929,2.221743,2.185339,2.134465,2.122844,2.090606,2.007174,1.959316,1.921479,1.875208,1.855411,1.804975,1.749614,1.6943,1.661554,1.614861,1.581295,1.544912,1.511922,1.484936,1.449955,1.424677,1.395044,1.38565,1.359362,1.32792,1.306167,1.291742,1.271925,1.255995,1.244081,1.218781,1.20223,1.195706,1.169389,1.156801,1.131433,1.118352,1.098795,1.086344,1.071562,1.056077,1.04206,1.031662,1.018283,1.002246,0.9954535,0.9834765,0.9653406,0.9532949,0.943986,0.9375274,0.9252883,0.9126087,0.9096851,0.90275,0.8906528,0.8884428,0.8819924,0.8725776,0.8723361,0.8729475,0.8700143,0.8737805,0.8798231,0.8897781,0.9178528,0.9491067,0.9838691,1.014182,1.028703,0.9957986,1.007191,1.024231,1.043687,716R007,Hansells_Vanilla_Essence_777027
hansells 777027 b,0.3558901,0.3521698,0.356044,0.3564598,0.3532806,0.3544787,0.3565813,0.3571455,0.3597904,0.3604175,0.3632648,0.3652476,0.3696645,0.3718309,0.3764184,0.3788189,0.3824802,0.3840234,0.3850521,0.3853056,0.3874928,0.3889479,0.3886975,0.3877639,0.3880757,0.3875644,0.3873711,0.3860137,0.3852032,0.3829294,0.3824385,0.3804374,0.378212,0.3778036,0.3764538,0.3743956,0.3737429,0.3717825,0.3720746,0.3700525,0.3694312,0.3690336,0.366782,0.3672217,0.3664019,0.3652509,0.3660336,0.3651931,0.3653727,0.365052,0.3659269,0.3658676,0.3658961,0.3663934,0.3679386,0.3677676,0.3714978,0.3700043,0.3730608,0.3781497,0.3852619,0.3926191,0.4036961,0.4114814,0.4182636,0.423472,0.4294052,0.4341351,0.4407215,0.4453664,0.4513997,0.4574403,0.4631782,0.4654463,0.4653842,0.4610928,0.4578281,0.4559719,0.4539402,0.4528028,0.4495955,0.4461987,0.4445202,0.4410054,0.4380322,0.4355929,0.4335076,0.4316652,0.4308294,0.4288502,0.4268495,0.4266537,0.4247101,0.4246745,0.4236803,0.4230883,0.4218741,0.4210445,0.4209684,0.4210193,0.4224611,0.4225226,0.4244421,0.4260044,0.4276756,0.4312453,0.4348563,0.4384193,0.4448027,0.4506664,0.4583924,0.4658113,0.4748081,0.4842317,0.4943056,0.5059174,0.5171695,0.5288043,0.5405395,0.5544448,0.569042,0.5796173,0.589675,0.6024902,0.6173192,0.637866,0.6609682,0.6950211,0.7394931,0.7951533,0.8688139,0.9807336,1.076243,1.179449,1.288319,1.392371,1.493843,1.591774,1.681135,1.778985,1.858108,1.930513,1.987799,2.066676,2.114686,2.11713,2.179945,2.173027,2.220008,2.216244,2.242139,2.219444,2.188602,2.226146,2.201777,2.163001,2.103521,2.085673,2.051248,2.016169,1.96845,1.91184,1.879901,1.83612,1.784431,1.742797,1.683233,1.651207,1.608164,1.57987,1.543424,1.507167,1.520161,1.44929,1.420756,1.401363,1.379414,1.356101,1.321818,1.309451,1.286401,1.273324,1.249754,1.234497,1.223031,1.201213,1.183586,1.163067,1.14911,1.125351,1.114501,1.097332,1.080968,1.070752,1.050941,1.038952,1.029516,1.015064,1.004052,0.9922524,0.9799201,0.9689586,0.9526548,0.943868,0.931617,0.9216629,0.9126195,0.9046941,0.8940918,0.8915184,0.8849159,0.8767365,0.8730744,0.8679084,0.8652828,0.8667483,0.8712776,0.8751952,0.8945464,0.9177871,0.9393672,0.975877,0.9875945,1.018278,1.016366,1.002909,1.038124,1.030686,716R007,Hansells_Vanilla_Essence_777027
hansells 777027 b,0.3566136,0.3555106,0.3596968,0.3544982,0.356916,0.3533072,0.358912,0.3570735,0.3570866,0.3622413,0.3618188,0.3670934,0.3700322,0.3726919,0.3764119,0.3788931,0.382088,0.3837498,0.3866085,0.3870458,0.3884778,0.3885581,0.3888923,0.3899618,0.3891529,0.3878042,0.38763,0.3867143,0.3853234,0.3834693,0.3821922,0.3803087,0.379304,0.3775002,0.3766021,0.3745756,0.374087,0.373155,0.3710346,0.3712299,0.3697866,0.3693457,0.3680246,0.3681631,0.3670284,0.366376,0.3666072,0.3670369,0.3659189,0.3666047,0.3654828,0.366194,0.3666956,0.3676115,0.3673522,0.3681774,0.3688106,0.3705337,0.3731372,0.3781718,0.3849211,0.3928723,0.4043505,0.4117425,0.4171725,0.4239771,0.4292924,0.4354501,0.4400665,0.4453839,0.4521081,0.4587317,0.4631757,0.4658188,0.4657436,0.4616623,0.4601351,0.4569768,0.4553114,0.4527164,0.4519364,0.447793,0.4454283,0.4427373,0.4400634,0.4363346,0.434722,0.4320062,0.4312671,0.4290494,0.4285126,0.4274852,0.4261338,0.4244916,0.4247582,0.4234985,0.4226042,0.4222772,0.4219792,0.4221466,0.4225834,0.4236048,0.4249282,0.4266713,0.4283195,0.4314849,0.4352153,0.438987,0.4452454,0.4507646,0.4587128,0.4659899,0.4737701,0.483779,0.4942448,0.5049983,0.5166799,0.5286302,0.5396926,0.5525346,0.5681171,0.5785198,0.5891603,0.6010566,0.6149585,0.6346806,0.6603713,0.6919625,0.7351674,0.7919057,0.8640229,0.972046,1.067782,1.166119,1.277004,1.382064,1.484012,1.577159,1.680813,1.764264,1.839104,1.913983,1.982727,2.08032,2.108622,2.177426,2.181512,2.226197,2.216494,2.271457,2.230613,2.26842,2.253218,2.243999,2.256174,2.189129,2.144514,2.112847,2.080821,2.039163,2.001012,1.942142,1.906917,1.862936,1.807071,1.754513,1.705193,1.663277,1.629788,1.589166,1.555618,1.525891,1.490967,1.46754,1.438545,1.418898,1.382954,1.366973,1.345908,1.319877,1.304075,1.283515,1.259575,1.249461,1.229025,1.212518,1.194884,1.180425,1.159893,1.136814,1.126205,1.106676,1.091891,1.075638,1.058786,1.047443,1.035242,1.023196,1.01289,0.9987981,0.9845135,0.9710009,0.96092,0.9474233,0.9389741,0.9289223,0.921905,0.9096074,0.9100553,0.8983435,0.8902111,0.8884411,0.8788609,0.8783708,0.8778827,0.8790572,0.8821403,0.8890065,0.8988323,0.9302959,0.9610384,0.9718322,1.004811,1.00473,1.019906,1.034954,1.037857,1.028581,716R007,Hansells_Vanilla_Essence_777027
hansells 777027 b,0.3542197,0.3530446,0.3562079,0.354285,0.3542878,0.3541903,0.3566155,0.3566771,0.3590976,0.3607678,0.3630476,0.3642656,0.3688979,0.3715736,0.3760302,0.3795208,0.3822519,0.3834482,0.3853142,0.3860471,0.3875943,0.3879997,0.3879622,0.3881736,0.3880061,0.386678,0.3876053,0.3856502,0.385002,0.3839903,0.3821092,0.3811834,0.3786779,0.3767618,0.3765615,0.3755152,0.3745778,0.3730987,0.372219,0.3703361,0.3686274,0.3692363,0.3673577,0.3667799,0.3675174,0.3658552,0.3664108,0.3665049,0.3661922,0.3659625,0.3659096,0.3664298,0.3672934,0.3670117,0.3670873,0.3679876,0.3684734,0.3705554,0.3730346,0.3782513,0.3850018,0.3926647,0.4037895,0.410289,0.4166615,0.4232172,0.4286089,0.4336591,0.4391541,0.4450163,0.4508383,0.4576607,0.4636389,0.4660166,0.4648481,0.4617039,0.4581063,0.4573312,0.4551467,0.4523891,0.450358,0.4470301,0.4444303,0.4413781,0.4390498,0.4363426,0.4339976,0.4317095,0.4308937,0.4293493,0.4279789,0.427053,0.4251604,0.4247731,0.4243591,0.4230641,0.4226469,0.4219876,0.4214469,0.4215456,0.422404,0.423213,0.4248719,0.4262528,0.4285338,0.4311989,0.4344208,0.4379278,0.4448238,0.451356,0.4577757,0.4656817,0.4745818,0.4834611,0.4946222,0.5049672,0.5167421,0.5279713,0.5400801,0.5522112,0.5682364,0.5786139,0.5893805,0.6004225,0.6164066,0.6349298,0.6593944,0.6940889,0.7357293,0.7921587,0.8618335,0.9730052,1.069727,1.171411,1.274516,1.377204,1.481879,1.585812,1.675345,1.759922,1.83999,1.903401,1.96178,2.025354,2.094844,2.144236,2.162806,2.218493,2.211622,2.224836,2.235082,2.261695,2.230249,2.219611,2.195577,2.169228,2.134465,2.127972,2.077682,2.012227,1.992285,1.919691,1.884353,1.846801,1.804442,1.754072,1.702156,1.653748,1.614043,1.592449,1.553538,1.518704,1.483091,1.451446,1.430864,1.407269,1.380327,1.361662,1.331662,1.316715,1.2952,1.282053,1.26154,1.239731,1.231024,1.207376,1.192723,1.17171,1.159395,1.132403,1.12076,1.099834,1.090353,1.071844,1.058193,1.048601,1.033685,1.01958,1.006581,0.9968511,0.986345,0.9648277,0.9566924,0.9448454,0.9330118,0.9278715,0.912663,0.9066086,0.8976905,0.8940222,0.8866583,0.88403,0.8806341,0.8777345,0.8673331,0.8782713,0.8746056,0.8835085,0.8915897,0.9277316,0.9600101,0.9699267,0.9833483,0.9951567,1.014559,1.027902,1.015927,1.048999,716R007,Hansells_Vanilla_Essence_777027
hansells 777027 b,0.3546441,0.3548795,0.3572336,0.3561921,0.3532601,0.3563018,0.356399,0.3579961,0.3587869,0.3608371,0.3630798,0.3670518,0.3689585,0.3718444,0.376645,0.3800472,0.3824802,0.3847747,0.3857488,0.3864011,0.388337,0.3882199,0.3889176,0.3885086,0.3891379,0.3879822,0.3870753,0.3867832,0.3851959,0.3846909,0.3820068,0.3808941,0.3792145,0.3773967,0.3764658,0.3743932,0.3742215,0.3726064,0.3716531,0.3714565,0.3694266,0.3694118,0.367821,0.3673744,0.3669682,0.3664602,0.3667994,0.366125,0.3662797,0.3663281,0.3654026,0.3663692,0.3669588,0.366501,0.3679235,0.3680696,0.3692367,0.3702082,0.3727006,0.3791534,0.3851745,0.3923295,0.4040091,0.4104026,0.4177729,0.4232754,0.4297119,0.4345326,0.4404125,0.4457118,0.4511655,0.4575188,0.4637001,0.4663998,0.4658236,0.4633901,0.459182,0.4567478,0.453612,0.4532602,0.4511196,0.4477755,0.4446849,0.4413215,0.439062,0.4366408,0.4339231,0.4311686,0.4304829,0.4290382,0.4282998,0.427279,0.4254098,0.4251304,0.4240822,0.4237486,0.4224505,0.4214662,0.4217046,0.4215258,0.4225557,0.4235432,0.4248348,0.4263778,0.4282171,0.4309626,0.4346177,0.4382057,0.4450718,0.4511741,0.4584854,0.4652862,0.4745149,0.4847708,0.4943593,0.5060239,0.5172864,0.5285335,0.5398774,0.5528623,0.5683386,0.5798542,0.5896255,0.6011585,0.616628,0.6349928,0.6600785,0.6939455,0.7384616,0.7943709,0.8633667,0.9791976,1.073091,1.174394,1.273453,1.383107,1.491927,1.58857,1.683926,1.771057,1.838177,1.914134,1.986614,2.049194,2.094465,2.175964,2.16985,2.181064,2.232277,2.209589,2.256496,2.24138,2.216888,2.231426,2.240107,2.168229,2.134381,2.110044,2.078576,2.009533,1.971087,1.930906,1.87683,1.83726,1.800447,1.748561,1.698422,1.651236,1.612083,1.58857,1.548666,1.528321,1.487952,1.457003,1.432458,1.408994,1.384761,1.361294,1.336124,1.311241,1.297045,1.277492,1.258922,1.239414,1.228493,1.207786,1.191387,1.174283,1.151499,1.134724,1.120783,1.104169,1.088867,1.077006,1.059144,1.044793,1.034447,1.02475,1.00835,0.9929187,0.9834549,0.9673337,0.9561977,0.9482028,0.9379294,0.9234014,0.9186556,0.9095963,0.9031903,0.8903002,0.8819156,0.8854792,0.8762211,0.8694922,0.8737065,0.8720186,0.8715385,0.8788195,0.8990731,0.9176556,0.9660866,0.9671094,1.025537,1.024455,1.043297,1.041075,1.026689,0.9770291,716R007,Hansells_Vanilla_Essence_777027
hansells 777027 b,0.3565541,0.3554839,0.357628,0.3567353,0.3540066,0.3550437,0.3586028,0.3594382,0.3584952,0.3621848,0.3629953,0.3651912,0.3692436,0.3735819,0.3763342,0.3781551,0.3824655,0.3844498,0.3855274,0.3862786,0.3881805,0.3882506,0.3881112,0.3884936,0.3884013,0.3877448,0.3878594,0.3866159,0.3843918,0.3836063,0.3817315,0.3810934,0.3786103,0.3769733,0.3759947,0.3749622,0.3745282,0.372508,0.3718137,0.3704261,0.3696077,0.3696625,0.3677916,0.3676596,0.366812,0.3671728,0.3663909,0.3664697,0.3662731,0.3663847,0.3662392,0.3657422,0.3666158,0.367195,0.3681975,0.3681149,0.3686981,0.3706205,0.3734563,0.3781939,0.3848965,0.3923728,0.4041915,0.410976,0.4180518,0.4243296,0.428942,0.4352199,0.4395839,0.4463182,0.4511126,0.4583025,0.4636415,0.466768,0.4651547,0.4626835,0.459627,0.4579296,0.4550123,0.4527073,0.4518087,0.4470148,0.4447042,0.4417636,0.439247,0.4364927,0.4338467,0.4311417,0.4312424,0.4289824,0.4275703,0.4267693,0.4247457,0.4242631,0.4236647,0.4229264,0.422065,0.421021,0.4216298,0.4218188,0.4229312,0.4232373,0.4245676,0.4266168,0.4282875,0.4314481,0.4342608,0.4390755,0.4450766,0.4516151,0.4587643,0.4654629,0.4748338,0.4840236,0.494905,0.5053099,0.5169812,0.5286012,0.5411069,0.5533502,0.5692981,0.5789707,0.5900778,0.6012303,0.6165582,0.6362919,0.6614366,0.6942149,0.7366012,0.7939559,0.8654711,0.9809245,1.074678,1.173081,1.280886,1.388094,1.489285,1.595361,1.700695,1.771057,1.848739,1.926733,1.969958,2.060326,2.088749,2.137507,2.189621,2.182912,2.228046,2.216945,2.255291,2.24138,2.250931,2.219104,2.18381,2.164797,2.132282,2.108529,2.070518,2.025155,1.992161,1.945192,1.891662,1.845457,1.797776,1.74965,1.692463,1.661976,1.61623,1.580887,1.548213,1.513496,1.485293,1.451171,1.432382,1.406237,1.382556,1.356381,1.329842,1.308491,1.294587,1.277302,1.257873,1.23863,1.225801,1.204835,1.189694,1.175665,1.156195,1.134543,1.120035,1.104099,1.084301,1.072883,1.057624,1.047098,1.03309,1.02379,1.009473,0.9936291,0.9856722,0.9649132,0.9584174,0.9494835,0.9349722,0.9239861,0.9189971,0.912046,0.8971443,0.8926485,0.8859208,0.8828281,0.8716493,0.8728551,0.8697325,0.8697357,0.8757896,0.8812453,0.9067423,0.9260526,0.9496914,0.9799599,1.0013,1.011877,1.02688,1.017974,1.029291,0.9708144,716R007,Hansells_Vanilla_Essence_777027
hansells 777027 b,0.3555041,0.3537883,0.3596307,0.3538134,0.356509,0.35588,0.3574367,0.3595107,0.3597621,0.3618421,0.3634258,0.3660507,0.3691331,0.3715736,0.3750354,0.378368,0.3820061,0.3844384,0.3854645,0.3865102,0.3878391,0.3892739,0.3889328,0.3889666,0.3885008,0.3878066,0.3878298,0.3854735,0.3844873,0.3828854,0.3820239,0.3804762,0.3791444,0.3769877,0.3751041,0.3746183,0.3738537,0.372337,0.3712995,0.3713154,0.3691723,0.3698176,0.3669828,0.367298,0.3670172,0.3665867,0.3655377,0.3657915,0.3661266,0.3663543,0.3662413,0.3663735,0.3671034,0.3684997,0.3689061,0.3684063,0.368374,0.3700629,0.3736815,0.3787508,0.3858815,0.3931965,0.4040022,0.4110187,0.4174582,0.4237002,0.4290228,0.4338514,0.4406093,0.4459297,0.4513795,0.456992,0.4642301,0.4665267,0.4647136,0.4622057,0.4592517,0.4565661,0.4549984,0.4535813,0.4505321,0.4472376,0.4455612,0.4412105,0.4388773,0.4366248,0.433206,0.4312475,0.4304375,0.428506,0.4283842,0.427109,0.4251088,0.4249385,0.4237464,0.423233,0.4222305,0.4216495,0.4209169,0.4212758,0.4232579,0.4229461,0.4243568,0.4259852,0.4280094,0.4315329,0.434922,0.4385785,0.4456056,0.4507221,0.4585252,0.4663236,0.4749762,0.4841618,0.4942931,0.5051101,0.5170396,0.5290751,0.5408361,0.5535985,0.568752,0.5793695,0.5903773,0.6021209,0.6176014,0.6359434,0.6622345,0.6947864,0.7387167,0.7956219,0.8655462,0.9770988,1.075773,1.17356,1.284136,1.384566,1.496972,1.593349,1.68222,1.76147,1.85268,1.916645,1.988214,2.061308,2.109013,2.155396,2.180314,2.194166,2.203297,2.230902,2.215573,2.245754,2.215084,2.256838,2.198763,2.184114,2.152162,2.107179,2.086027,2.026549,1.976349,1.947815,1.879516,1.832024,1.798099,1.742725,1.691499,1.650706,1.619366,1.580607,1.547808,1.510044,1.483132,1.458339,1.429087,1.405027,1.38703,1.355096,1.33526,1.312269,1.296639,1.274497,1.260499,1.245909,1.224988,1.207073,1.189411,1.174739,1.154874,1.13702,1.119548,1.104988,1.089108,1.06937,1.058473,1.045423,1.032496,1.020093,1.003794,0.9934783,0.9873888,0.9685168,0.9535832,0.9427856,0.9347348,0.9241053,0.9162508,0.9125935,0.8994787,0.8942516,0.8879725,0.8811463,0.8716239,0.8756249,0.8715519,0.8720021,0.8707564,0.884766,0.894891,0.9383914,0.9488564,0.9825974,1.016523,1.020643,1.040265,1.019964,1.087581,0.9782294,716R007,Hansells_Vanilla_Essence_777027
hansells 777027 b,0.3522414,0.3529384,0.3594243,0.3565439,0.3551941,0.3544348,0.356718,0.3603815,0.3588527,0.3598862,0.36222,0.3669762,0.3678235,0.3730042,0.3753291,0.3786922,0.3824187,0.3847436,0.3866824,0.3865582,0.3890077,0.3886965,0.3880379,0.3888665,0.3889761,0.3876286,0.3875905,0.3865864,0.3843134,0.3836356,0.3828682,0.3807119,0.3785572,0.3772138,0.3765878,0.374846,0.3740517,0.3713968,0.3717928,0.3705646,0.3693258,0.3687264,0.3682917,0.3674081,0.3681052,0.3660723,0.3660446,0.3664917,0.3663979,0.366596,0.3665777,0.3658417,0.3671552,0.3664903,0.3673436,0.3679013,0.3689165,0.3709485,0.3732552,0.3779775,0.3853337,0.3935072,0.4037685,0.4113413,0.4186921,0.4240622,0.4290253,0.4353511,0.4400341,0.4460149,0.4514878,0.4585361,0.4640951,0.4667604,0.46505,0.4622767,0.4594489,0.4564457,0.4552975,0.4534332,0.4503535,0.4472158,0.4449739,0.4412734,0.4384053,0.4362725,0.4339192,0.4319426,0.430765,0.4283666,0.4276106,0.4264118,0.4252334,0.4245796,0.4244602,0.4227749,0.4225052,0.4216528,0.4216298,0.4215916,0.4216381,0.4231256,0.4248042,0.4263714,0.4285593,0.4308381,0.4351704,0.4387023,0.445393,0.4512642,0.4580326,0.4658855,0.4748664,0.4843087,0.494522,0.5057467,0.5175541,0.5294005,0.541099,0.5531943,0.5693728,0.5792359,0.5902827,0.6018842,0.6168085,0.6359711,0.6623074,0.6953939,0.739634,0.7957682,0.8656701,0.9794052,1.077508,1.180018,1.282281,1.387246,1.496838,1.59553,1.684841,1.769906,1.865348,1.932598,1.991133,2.042488,2.107685,2.159678,2.145381,2.188034,2.239914,2.230178,2.227727,2.253979,2.295507,2.243999,2.212045,2.16941,2.129111,2.103546,2.078726,2.034872,1.980955,1.93442,1.892157,1.854588,1.782869,1.76309,1.695497,1.651974,1.615956,1.578221,1.549598,1.519582,1.493982,1.453534,1.421589,1.406979,1.384517,1.357919,1.330458,1.310643,1.292649,1.275091,1.261141,1.238259,1.222452,1.207998,1.191866,1.169127,1.153964,1.131685,1.117666,1.098599,1.086103,1.072284,1.056244,1.045025,1.036339,1.017446,1.00374,0.9929079,0.9808842,0.9648705,0.955489,0.9448025,0.9318098,0.9240186,0.917018,0.9080667,0.9017806,0.8919518,0.8882076,0.8849063,0.8756566,0.86664,0.8657799,0.8671064,0.8755639,0.8902577,0.8964313,0.9255837,0.9538907,0.9875997,0.9947438,1.022386,1.037755,1.016213,1.019357,1.050258,716R007,Hansells_Vanilla_Essence_777027
hansells 777027 b,0.3582036,0.3528589,0.3579488,0.3589455,0.3547956,0.3558988,0.3586314,0.3598474,0.3589092,0.3621241,0.3629189,0.3651535,0.3688338,0.3720714,0.3757554,0.3790476,0.3826383,0.3851423,0.3855329,0.3871071,0.3887545,0.3895564,0.3894367,0.389217,0.3884635,0.3882643,0.3868265,0.3865126,0.3841592,0.3831638,0.3827998,0.3805977,0.3798268,0.3777747,0.3763677,0.3753015,0.3746108,0.3724939,0.3714018,0.3709364,0.3695458,0.3698199,0.3678798,0.3678304,0.3669949,0.3673083,0.3666691,0.3655306,0.3671777,0.3665851,0.3661199,0.366354,0.3673474,0.366514,0.3678976,0.368605,0.3680674,0.3699891,0.3739747,0.3777811,0.3852014,0.3929864,0.4043388,0.4117116,0.4179485,0.4237633,0.428724,0.4354946,0.4410007,0.4466568,0.4515559,0.4582517,0.4636899,0.4667655,0.4649029,0.4626124,0.459757,0.4568894,0.4554715,0.4533809,0.4506616,0.4483163,0.4441609,0.4422733,0.439325,0.4355529,0.4334743,0.4313418,0.4299609,0.428467,0.4276986,0.4266393,0.4253688,0.4256414,0.4232249,0.4228075,0.4225803,0.4218867,0.4216947,0.4216657,0.422923,0.4235983,0.4244662,0.4265606,0.4283466,0.4317055,0.4353275,0.4386556,0.4451221,0.4512331,0.4583709,0.4664096,0.4743984,0.484223,0.4946526,0.5062279,0.5171357,0.5292107,0.5414618,0.554079,0.5700779,0.5799201,0.5905868,0.6026041,0.6173192,0.6371871,0.6625314,0.6954409,0.7392145,0.7955881,0.8664007,0.9816137,1.07917,1.180634,1.283155,1.393997,1.502755,1.60248,1.688639,1.779793,1.853813,1.93886,1.998002,2.056005,2.11867,2.145339,2.200675,2.220608,2.244263,2.218854,2.224759,2.218033,2.228698,2.22697,2.226055,2.199139,2.150325,2.113088,2.067889,2.017795,1.995755,1.943803,1.901772,1.848014,1.796528,1.75802,1.695724,1.657798,1.616669,1.590336,1.548833,1.511855,1.480296,1.454681,1.42905,1.396827,1.382781,1.361645,1.326947,1.315228,1.291787,1.272804,1.256262,1.236928,1.22656,1.208037,1.187687,1.175538,1.154468,1.135242,1.115652,1.103236,1.086973,1.072849,1.060107,1.045512,1.02979,1.018947,1.005801,0.9934461,0.9801342,0.9677206,0.9563052,0.947207,0.9340987,0.9250492,0.915037,0.906333,0.8984495,0.8929572,0.8890197,0.8830707,0.8801674,0.8740596,0.8677149,0.8704078,0.8765807,0.8892074,0.9041889,0.921386,0.96121,0.9742131,1.013716,1.021355,1.040769,1.002589,1.079303,0.9809086,716R007,Hansells_Vanilla_Essence_777027
hansells 777027 b,0.3547824,0.3534517,0.3547107,0.3537677,0.3527198,0.3534386,0.3573397,0.3577949,0.3582601,0.3590063,0.3630476,0.3648486,0.3686166,0.3719494,0.3762178,0.3784483,0.3822665,0.3835017,0.3857461,0.3858583,0.3876282,0.3874956,0.3884068,0.3898664,0.3883044,0.387347,0.3872305,0.385827,0.3848304,0.384338,0.3820337,0.3803718,0.3791395,0.3766512,0.3762481,0.3747368,0.3736888,0.3725595,0.3711902,0.3700432,0.3688769,0.3683966,0.3677057,0.3680304,0.367571,0.3660678,0.3663203,0.366136,0.3655321,0.3657994,0.365747,0.3656688,0.3669156,0.3663202,0.3675935,0.3681214,0.3684799,0.3707095,0.3731372,0.3777612,0.3847934,0.3925346,0.4021713,0.4107177,0.4166639,0.4221827,0.4288391,0.4341722,0.4400217,0.4451488,0.4514878,0.4570908,0.4642378,0.4659405,0.4650101,0.4617577,0.4593166,0.4561487,0.4550818,0.452937,0.4502553,0.4470541,0.4444774,0.4411101,0.439872,0.4355729,0.4345099,0.4320544,0.4304583,0.4291239,0.4277004,0.4266772,0.425433,0.4251304,0.424084,0.4237262,0.4227442,0.4214696,0.4219459,0.4236388,0.422342,0.4229897,0.4246368,0.4261197,0.4282139,0.4314274,0.4345168,0.4391319,0.4450053,0.4503899,0.4583941,0.4656665,0.4742648,0.483187,0.4945345,0.5041286,0.5156854,0.5271805,0.5393909,0.5520701,0.5672728,0.5775648,0.5877317,0.5995746,0.6138021,0.6332031,0.6574552,0.6905631,0.7322332,0.7874841,0.8582609,0.9665863,1.059454,1.159057,1.266056,1.36908,1.472403,1.5701,1.668265,1.74528,1.822476,1.910543,1.948086,2.034232,2.090396,2.120086,2.179486,2.173479,2.186085,2.245322,2.213381,2.25771,2.224181,2.196904,2.178784,2.168956,2.144945,2.093902,2.050128,2.005841,1.976111,1.942584,1.895339,1.829257,1.787571,1.767879,1.711197,1.673361,1.624029,1.58206,1.559442,1.517155,1.493767,1.470918,1.438006,1.411788,1.382659,1.366956,1.344224,1.321333,1.298581,1.28467,1.268388,1.249207,1.231134,1.212678,1.196479,1.180951,1.162193,1.13917,1.122428,1.102851,1.096326,1.07557,1.06583,1.053118,1.033421,1.025147,1.010182,1.001137,0.9908096,0.9689154,0.9599215,0.9505609,0.9366379,0.9269105,0.9182264,0.9117446,0.9011393,0.8960795,0.8897742,0.8852353,0.8786414,0.8750063,0.8741089,0.8719527,0.880406,0.8896987,0.9015158,0.9248145,0.9541862,0.9782802,1.010793,0.9899688,1.0138,1.007406,1.000635,1.045555,716R007,Hansells_Vanilla_Essence_777027
